InterContinental The Clement Monterey,,,,2018-03-03,2018-03-04,March    ,March    ,Saturday ,Sunday   ,1,Winter,1
InterContinental The Clement Monterey,,,,2018-03-02,2018-03-04,March    ,March    ,Friday   ,Sunday   ,2,Winter,1
InterContinental The Clement Monterey,,,,2018-03-02,2018-03-03,March    ,March    ,Friday   ,Saturday ,1,Winter,1
InterContinental The Clement Monterey,,,,2018-03-01,2018-03-04,March    ,March    ,Thursday ,Sunday   ,3,Winter,1
Castel Maintenon - Hôtel Restaurant & Spa,,,,2018-02-25,2018-02-26,February ,February ,Sunday   ,Monday   ,1,Winter,1
Arcadien Hotel & Spa,,,,2018-01-21,2018-01-23,January  ,January  ,Sunday   ,Tuesday  ,2,Winter,1
Enterkine House Hotel,,,,2018-05-24,2018-05-25,May      ,May      ,Thursday ,Friday   ,1,Spring,1
5* sublime Crete holiday with your own pool,"5* sublime Crete holiday with your own pool, Daios Cove Luxury Resort & Villas, Greece - save 39%",998,39,2018-10-14,2018-10-21,October  ,October  ,Sunday   ,Sunday   ,7,Autumn,1
Enterkine House Hotel,,,,2018-05-15,2018-05-17,May      ,May      ,Tuesday  ,Thursday ,2,Spring,1
InterContinental The Clement Monterey,,,,2018-02-21,2018-02-22,February ,February ,Wednesday,Thursday ,1,Winter,1
Enterkine House Hotel,,,,2018-05-12,2018-05-13,May      ,May      ,Saturday ,Sunday   ,1,Spring,1
Raithwaite Estate,,,,2018-02-21,2018-02-23,February ,February ,Wednesday,Friday   ,2,Winter,1
Enterkine House Hotel,,,,2018-05-10,2018-05-14,May      ,May      ,Thursday ,Monday   ,4,Spring,1
Castel Maintenon - Hôtel Restaurant & Spa,,,,2018-02-23,2018-02-25,February ,February ,Friday   ,Sunday   ,2,Winter,1
Enterkine House Hotel,,,,2018-05-06,2018-05-07,May      ,May      ,Sunday   ,Monday   ,1,Spring,1
Enterkine House Hotel,,,,2018-04-23,2018-04-26,April    ,April    ,Monday   ,Thursday ,3,Spring,1
InterContinental The Clement Monterey,,,,2018-02-11,2018-02-12,February ,February ,Sunday   ,Monday   ,1,Winter,1
Enterkine House Hotel,,,,2018-04-19,2018-04-20,April    ,April    ,Thursday ,Friday   ,1,Spring,1
InterContinental The Clement Monterey,,,,2018-01-07,2018-01-09,January  ,January  ,Sunday   ,Tuesday  ,2,Winter,1
InterContinental The Clement Monterey,,,,2017-12-22,2017-12-24,December ,December ,Friday   ,Sunday   ,2,Winter,1
"Inspiring Thailand city, culture & beach holiday",,,,2018-10-12,2018-10-26,October  ,October  ,Friday   ,Friday   ,14,Autumn,1
Inntel Hotels Rotterdam Centre,,,,2018-05-08,2018-05-09,May      ,May      ,Tuesday  ,Wednesday,1,Spring,1
Inntel Hotels Rotterdam Centre,,,,2018-04-06,2018-04-07,April    ,April    ,Friday   ,Saturday ,1,Spring,1
Enterkine House Hotel,,,,2018-03-11,2018-03-13,March    ,March    ,Sunday   ,Tuesday  ,2,Winter,1
Inntel Hotels Rotterdam Centre,,,,2018-03-25,2018-03-26,March    ,March    ,Sunday   ,Monday   ,1,Spring,1
Inntel Hotels Rotterdam Centre,,,,2018-03-24,2018-03-25,March    ,March    ,Saturday ,Sunday   ,1,Spring,1
Château des Fines Roches,,,,2018-02-02,2018-02-04,February ,February ,Friday   ,Sunday   ,2,Winter,1
Enterkine House Hotel,,,,2018-03-01,2018-03-02,March    ,March    ,Thursday ,Friday   ,1,Winter,1
Inntel Hotels Rotterdam Centre,,,,2018-03-15,2018-03-17,March    ,March    ,Thursday ,Saturday ,2,Winter,1
Inntel Hotels Rotterdam Centre,,,,2018-03-14,2018-03-15,March    ,March    ,Wednesday,Thursday ,1,Winter,1
Inntel Hotels Rotterdam Centre,,,,2018-03-10,2018-03-11,March    ,March    ,Saturday ,Sunday   ,1,Winter,1
Inntel Hotels Rotterdam Centre,,,,2018-03-09,2018-03-10,March    ,March    ,Friday   ,Saturday ,1,Winter,1
Enterkine House Hotel,,,,2018-02-20,2018-02-21,February ,February ,Tuesday  ,Wednesday,1,Winter,1
Cassia Bintan,,,,2018-03-16,2018-03-18,March    ,March    ,Friday   ,Sunday   ,2,Winter,1
Radisson Blu 1835,,,,2018-01-03,2018-01-05,January  ,January  ,Wednesday,Friday   ,2,Winter,1
Van der Valk Amsterdam Schiphol Airport,,,,2018-02-15,2018-02-18,February ,February ,Thursday ,Sunday   ,3,Winter,1
"Enriching Prague, Vienna & Budapest city-hop with optional tours",,,,2018-06-17,2018-06-23,June     ,June     ,Sunday   ,Saturday ,6,Spring,1
Inntel Hotels Rotterdam Centre,,,,2018-02-21,2018-02-22,February ,February ,Wednesday,Thursday ,1,Winter,1
Enjoylive Travel Sport,,,,2018-03-11,2018-03-12,March    ,March    ,Sunday   ,Monday   ,1,Winter,1
5* sublime Crete holiday with your own pool,"5* sublime Crete holiday with your own pool, Daios Cove Luxury Resort & Villas, Greece - save 39%",998,39,2018-10-13,2018-10-18,October  ,October  ,Saturday ,Thursday ,5,Autumn,1
Inntel Hotels Rotterdam Centre,,,,2018-02-16,2018-02-17,February ,February ,Friday   ,Saturday ,1,Winter,1
Inntel Hotels Rotterdam Centre,,,,2018-02-14,2018-02-16,February ,February ,Wednesday,Friday   ,2,Winter,1
Inntel Hotels Rotterdam Centre,,,,2018-02-14,2018-02-15,February ,February ,Wednesday,Thursday ,1,Winter,1
Inntel Hotels Rotterdam Centre,,,,2018-02-13,2018-02-14,February ,February ,Tuesday  ,Wednesday,1,Winter,1
Inntel Hotels Rotterdam Centre,,,,2018-02-12,2018-02-13,February ,February ,Monday   ,Tuesday  ,1,Winter,1
Inntel Hotels Rotterdam Centre,,,,2018-02-11,2018-02-13,February ,February ,Sunday   ,Tuesday  ,2,Winter,1
Cassia Bintan,,,,2017-12-22,2017-12-23,December ,December ,Friday   ,Saturday ,1,Winter,1
Inntel Hotels Rotterdam Centre,,,,2018-02-10,2018-02-11,February ,February ,Saturday ,Sunday   ,1,Winter,1
Arbor Hyde Park,"Arbor Hyde Park, Hyde Park, London - save 63%",99,63,2018-05-24,2018-05-30,May      ,May      ,Thursday ,Wednesday,6,Spring,1
Pullman Paris Centre - Bercy,,,,2018-04-07,2018-04-09,April    ,April    ,Saturday ,Monday   ,2,Spring,1
Cassa Hotel,,,,2018-01-27,2018-01-28,January  ,January  ,Saturday ,Sunday   ,1,Winter,1
Cassa Hotel,"Cassa Hotel, Midtown, New York - save 64%",169,64,2018-06-12,2018-06-14,June     ,June     ,Tuesday  ,Thursday ,2,Spring,1
Inntel Hotels Rotterdam Centre,,,,2018-02-06,2018-02-07,February ,February ,Tuesday  ,Wednesday,1,Winter,1
Enigma - Nature & Water Hotel,"Enigma - Nature & Water Hotel, Alentejo, Portugal - save 48%",60,48,2018-04-01,2018-04-05,April    ,April    ,Sunday   ,Thursday ,4,Spring,1
Inntel Hotel Art Eindhoven,,,,2018-05-25,2018-05-26,May      ,May      ,Friday   ,Saturday ,1,Spring,1
Inntel Hotel Art Eindhoven,,,,2018-05-23,2018-05-25,May      ,May      ,Wednesday,Friday   ,2,Spring,1
Arbor Hyde Park,"Arbor Hyde Park, Hyde Park, London - save 63%",99,63,2018-05-24,2018-05-27,May      ,May      ,Thursday ,Sunday   ,3,Spring,1
Van Heeckeren Hotel Ameland,,,,2018-02-04,2018-02-07,February ,February ,Sunday   ,Wednesday,3,Winter,1
Château des Fines Roches,,,,2018-02-17,2018-02-18,February ,February ,Saturday ,Sunday   ,1,Winter,1
Van Heeckeren Hotel Ameland,,,,2018-01-05,2018-01-07,January  ,January  ,Friday   ,Sunday   ,2,Winter,1
Enchanting Prague break at a modern hotel,,,,2018-05-21,2018-05-24,May      ,May      ,Monday   ,Thursday ,3,Spring,1
Cassa Hotel,"Cassa Hotel, Midtown, New York - save 64%",169,64,2018-05-04,2018-05-09,May      ,May      ,Friday   ,Wednesday,5,Spring,1
Enchanting Prague break at a modern hotel,,,,2018-04-09,2018-04-12,April    ,April    ,Monday   ,Thursday ,3,Spring,1
Hever Hotel,,,,2018-03-06,2018-03-08,March    ,March    ,Tuesday  ,Thursday ,2,Winter,1
Enchanting Prague break at a modern hotel,,,,2018-03-02,2018-03-05,March    ,March    ,Friday   ,Monday   ,3,Winter,1
Cassa Hotel,"Cassa Hotel, Midtown, New York - save 64%",169,64,2018-05-04,2018-05-07,May      ,May      ,Friday   ,Monday   ,3,Spring,1
Inntel Hotel Art Eindhoven,,,,2018-04-16,2018-04-20,April    ,April    ,Monday   ,Friday   ,4,Spring,1
Penzion Myslivna,,,,2018-07-31,2018-08-03,July     ,August   ,Tuesday  ,Friday   ,3,Summer,1
Pentahotel Prague,,,,2018-05-20,2018-05-21,May      ,May      ,Sunday   ,Monday   ,1,Spring,1
Beachcombers Apartments,,,,2018-04-20,2018-04-23,April    ,April    ,Friday   ,Monday   ,3,Spring,1
Enchanting Lake Bled winter break,,,,2018-03-10,2018-03-15,March    ,March    ,Saturday ,Thursday ,5,Winter,1
Van Der Valk Hotel Schiphol,,,,2018-03-01,2018-03-03,March    ,March    ,Thursday ,Saturday ,2,Winter,1
Romanico Palace Hotel & Spa,,,,2018-02-27,2018-02-28,February ,February ,Tuesday  ,Wednesday,1,Winter,1
Pentahotel Leipzig,,,,2018-03-06,2018-03-07,March    ,March    ,Tuesday  ,Wednesday,1,Winter,1
Romanico Palace Hotel & Spa,,,,2018-02-15,2018-02-18,February ,February ,Thursday ,Sunday   ,3,Winter,1
Inntel Hotel Art Eindhoven,,,,2018-03-15,2018-03-16,March    ,March    ,Thursday ,Friday   ,1,Winter,1
Enchanting Lake Bled winter break,,,,2018-01-15,2018-01-18,January  ,January  ,Monday   ,Thursday ,3,Winter,1
V Hotel Helsingborg,,,,2018-02-23,2018-02-25,February ,February ,Friday   ,Sunday   ,2,Winter,1
Adlon Kempinski Berlin,,,,2018-03-30,2018-03-31,March    ,March    ,Friday   ,Saturday ,1,Spring,1
Pullman Aachen Quellenhof,,,,2018-03-26,2018-03-29,March    ,March    ,Monday   ,Thursday ,3,Spring,1
Emocions Sorli Hotel,,,,2018-02-09,2018-02-11,February ,February ,Friday   ,Sunday   ,2,Winter,1
Pentahotel Leipzig,,,,2018-05-04,2018-05-07,May      ,May      ,Friday   ,Monday   ,3,Spring,1
Cassa Hotel,"Cassa Hotel, Midtown, New York - save 64%",169,64,2018-04-05,2018-04-08,April    ,April    ,Thursday ,Sunday   ,3,Spring,1
Inntel Hotel Art Eindhoven,,,,2018-03-01,2018-03-04,March    ,March    ,Thursday ,Sunday   ,3,Winter,1
Inntel Hotel Art Eindhoven,,,,2018-03-01,2018-03-02,March    ,March    ,Thursday ,Friday   ,1,Winter,1
Cassa Hotel,"Cassa Hotel, Midtown, New York - save 64%",169,64,2018-03-27,2018-04-03,March    ,April    ,Tuesday  ,Tuesday  ,7,Spring,1
Emocions Sorli Hotel,,,,2018-01-26,2018-01-27,January  ,January  ,Friday   ,Saturday ,1,Winter,1
Urban Villa,,,,2018-01-29,2018-01-30,January  ,January  ,Monday   ,Tuesday  ,1,Winter,1
Emlyn Hotel,,,,2018-04-24,2018-04-26,April    ,April    ,Tuesday  ,Thursday ,2,Spring,1
Urban Villa,,,,2018-01-19,2018-01-21,January  ,January  ,Friday   ,Sunday   ,2,Winter,1
Emlyn Hotel,,,,2018-04-20,2018-04-22,April    ,April    ,Friday   ,Sunday   ,2,Spring,1
Urban Villa,,,,2018-01-02,2018-01-06,January  ,January  ,Tuesday  ,Saturday ,4,Winter,1
Emlyn Hotel,,,,2018-04-13,2018-04-15,April    ,April    ,Friday   ,Sunday   ,2,Spring,1
Cassa Hotel,"Cassa Hotel, Midtown, New York - save 64%",169,64,2018-03-26,2018-03-29,March    ,March    ,Monday   ,Thursday ,3,Spring,1
Emlyn Hotel,,,,2018-02-17,2018-02-18,February ,February ,Saturday ,Sunday   ,1,Winter,1
Urban Villa,"Urban Villa, Brentford, West London - save 54%",69,54,2018-05-19,2018-05-21,May      ,May      ,Saturday ,Monday   ,2,Spring,1
Emlyn Hotel,,,,2018-01-04,2018-01-07,January  ,January  ,Thursday ,Sunday   ,3,Winter,1
Adlon Kempinski Berlin,,,,2018-03-29,2018-04-01,March    ,April    ,Thursday ,Sunday   ,3,Spring,1
Emlyn Hotel,,,,2017-12-31,2018-01-02,December ,January  ,Sunday   ,Tuesday  ,2,Winter,1
Inn on the Square,,,,2018-04-20,2018-04-21,April    ,April    ,Friday   ,Saturday ,1,Spring,1
Inn on the Square,,,,2018-04-10,2018-04-12,April    ,April    ,Tuesday  ,Thursday ,2,Spring,1
Inn on the Square,,,,2018-04-10,2018-04-11,April    ,April    ,Tuesday  ,Wednesday,1,Spring,1
Inn on the Square,,,,2018-04-08,2018-04-09,April    ,April    ,Sunday   ,Monday   ,1,Spring,1
5* sublime Crete holiday with your own pool,"5* sublime Crete holiday with your own pool, Daios Cove Luxury Resort & Villas, Greece - save 39%",998,39,2018-09-23,2018-09-30,September,September,Sunday   ,Sunday   ,7,Autumn,1
Elounda Mare Hotel,,,,2018-10-13,2018-10-20,October  ,October  ,Saturday ,Saturday ,7,Autumn,1
Inn on the Square,,,,2018-02-23,2018-02-25,February ,February ,Friday   ,Sunday   ,2,Winter,1
All-inclusive St Lucia holiday at a stylish adults-only resort,,,,2018-02-01,2018-02-08,February ,February ,Thursday ,Thursday ,7,Winter,1
Cassa Hotel,"Cassa Hotel, Midtown, New York - save 64%",169,64,2018-03-03,2018-03-04,March    ,March    ,Saturday ,Sunday   ,1,Winter,1
Elounda Mare Hotel,,,,2018-04-27,2018-04-29,April    ,April    ,Friday   ,Sunday   ,2,Spring,1
Inn on the Square,,,,2018-02-11,2018-02-12,February ,February ,Sunday   ,Monday   ,1,Winter,1
Inn on the Lake,,,,2018-03-16,2018-03-17,March    ,March    ,Friday   ,Saturday ,1,Winter,1
Inn on the Lake,,,,2018-01-19,2018-01-20,January  ,January  ,Friday   ,Saturday ,1,Winter,1
Inn by the Sea,,,,2018-01-26,2018-01-28,January  ,January  ,Friday   ,Sunday   ,2,Winter,1
Infinity Resort Tropea,,,,2018-05-29,2018-06-01,May      ,June     ,Tuesday  ,Friday   ,3,Spring,1
Infinity Resort Tropea,,,,2018-05-25,2018-05-27,May      ,May      ,Friday   ,Sunday   ,2,Spring,1
Infinity Resort Tropea,,,,2018-05-14,2018-05-19,May      ,May      ,Monday   ,Saturday ,5,Spring,1
Infinity Resort Tropea,,,,2018-05-14,2018-05-18,May      ,May      ,Monday   ,Friday   ,4,Spring,1
Indulgent 5* all-inclusive Crete beachfront holiday,,,,2018-10-14,2018-10-21,October  ,October  ,Sunday   ,Sunday   ,7,Autumn,1
Indulgent 5* all-inclusive Crete beachfront holiday,,,,2018-09-27,2018-10-04,September,October  ,Thursday ,Thursday ,7,Autumn,1
Indulgent 5* all-inclusive Crete beachfront holiday,,,,2018-07-02,2018-07-09,July     ,July     ,Monday   ,Monday   ,7,Summer,1
Indulgent 5* all-inclusive Crete beachfront holiday,,,,2018-06-10,2018-06-17,June     ,June     ,Sunday   ,Sunday   ,7,Spring,1
Indulgent 5* all-inclusive Crete beachfront holiday,,,,2018-05-14,2018-05-19,May      ,May      ,Monday   ,Saturday ,5,Spring,1
Indulgent 5* all-inclusive Crete beachfront holiday,,,,2018-05-04,2018-05-09,May      ,May      ,Friday   ,Wednesday,5,Spring,1
Indulgent 5* all-inclusive Crete beachfront holiday,,,,2018-05-03,2018-05-08,May      ,May      ,Thursday ,Tuesday  ,5,Spring,1
Indulgent 5* all-inclusive Crete beachfront holiday,,,,2018-04-28,2018-05-05,April    ,May      ,Saturday ,Saturday ,7,Spring,1
Indulgent 5* all-inclusive Crete beachfront holiday,,,,2018-04-26,2018-05-03,April    ,May      ,Thursday ,Thursday ,7,Spring,1
Indulgent 5* all-inclusive Crete beachfront holiday,,,,2018-04-23,2018-04-30,April    ,April    ,Monday   ,Monday   ,7,Spring,1
Indulgent 5* all-inclusive Crete beachfront holiday,,,,2018-04-13,2018-04-20,April    ,April    ,Friday   ,Friday   ,7,Spring,1
Indulgent 5* all-inclusive Crete beachfront holiday,,,,2018-04-09,2018-04-14,April    ,April    ,Monday   ,Saturday ,5,Spring,1
Indulgent 5* all-inclusive Crete beachfront holiday,,,,2018-04-08,2018-04-15,April    ,April    ,Sunday   ,Sunday   ,7,Spring,1
Indian Springs Resort & Spa,,,,2018-01-28,2018-01-29,January  ,January  ,Sunday   ,Monday   ,1,Winter,1
India's magnificent Golden Triangle with optional beach stay,,,,2018-04-10,2018-04-24,April    ,April    ,Tuesday  ,Tuesday  ,14,Spring,1
India Golden Triangle tour with Ranthambore tigers,,,,2018-04-17,2018-04-27,April    ,April    ,Tuesday  ,Friday   ,10,Spring,1
Incredible South Africa safari holiday,,,,2018-04-23,2018-04-29,April    ,April    ,Monday   ,Sunday   ,6,Spring,1
Impuls Hotel Tirol,,,,2018-03-30,2018-04-02,March    ,April    ,Friday   ,Monday   ,3,Spring,1
Impuls Hotel Tirol,,,,2018-03-30,2018-04-01,March    ,April    ,Friday   ,Sunday   ,2,Spring,1
Ellington Hotel Berlin,,,,2018-04-04,2018-04-07,April    ,April    ,Wednesday,Saturday ,3,Spring,1
Impuls Hotel Tirol,,,,2018-03-27,2018-03-30,March    ,March    ,Tuesday  ,Friday   ,3,Spring,1
Impuls Hotel Tirol,,,,2018-03-27,2018-03-29,March    ,March    ,Tuesday  ,Thursday ,2,Spring,1
Impuls Hotel Tirol,,,,2018-03-25,2018-03-29,March    ,March    ,Sunday   ,Thursday ,4,Spring,1
Impuls Hotel Tirol,,,,2018-03-23,2018-03-25,March    ,March    ,Friday   ,Sunday   ,2,Spring,1
Impuls Hotel Tirol,,,,2018-03-19,2018-03-23,March    ,March    ,Monday   ,Friday   ,4,Winter,1
Impuls Hotel Tirol,,,,2018-03-19,2018-03-22,March    ,March    ,Monday   ,Thursday ,3,Winter,1
Impuls Hotel Tirol,,,,2018-03-16,2018-03-18,March    ,March    ,Friday   ,Sunday   ,2,Winter,1
Impuls Hotel Tirol,,,,2018-03-12,2018-03-17,March    ,March    ,Monday   ,Saturday ,5,Winter,1
Impuls Hotel Tirol,,,,2018-03-08,2018-03-11,March    ,March    ,Thursday ,Sunday   ,3,Winter,1
Romanico Palace Hotel & Spa,,,,2018-02-13,2018-02-17,February ,February ,Tuesday  ,Saturday ,4,Winter,1
Impuls Hotel Tirol,,,,2018-02-24,2018-02-27,February ,February ,Saturday ,Tuesday  ,3,Winter,1
Impuls Hotel Tirol,,,,2018-02-04,2018-02-07,February ,February ,Sunday   ,Wednesday,3,Winter,1
Ellington Hotel Berlin,,,,2018-03-09,2018-03-13,March    ,March    ,Friday   ,Tuesday  ,4,Winter,1
Impuls Hotel Tirol,,,,2018-01-30,2018-02-03,January  ,February ,Tuesday  ,Saturday ,4,Winter,1
Impuls Hotel Tirol,,,,2018-01-28,2018-02-03,January  ,February ,Sunday   ,Saturday ,6,Winter,1
Impuls Hotel Tirol,,,,2018-01-28,2018-01-30,January  ,January  ,Sunday   ,Tuesday  ,2,Winter,1
Impuls Hotel Tirol,,,,2018-01-27,2018-01-30,January  ,January  ,Saturday ,Tuesday  ,3,Winter,1
Impuls Hotel Tirol,,,,2018-01-27,2018-01-29,January  ,January  ,Saturday ,Monday   ,2,Winter,1
Impuls Hotel Tirol,,,,2018-01-26,2018-02-02,January  ,February ,Friday   ,Friday   ,7,Winter,1
Ellington Hotel Berlin,,,,2018-02-26,2018-02-28,February ,February ,Monday   ,Wednesday,2,Winter,1
Impuls Hotel Tirol,,,,2018-01-25,2018-01-28,January  ,January  ,Thursday ,Sunday   ,3,Winter,1
Impuls Hotel Tirol,,,,2018-01-23,2018-01-27,January  ,January  ,Tuesday  ,Saturday ,4,Winter,1
Impuls Hotel Tirol,,,,2018-01-20,2018-01-24,January  ,January  ,Saturday ,Wednesday,4,Winter,1
Impuls Hotel Tirol,,,,2018-01-19,2018-01-22,January  ,January  ,Friday   ,Monday   ,3,Winter,1
Impuls Hotel Tirol,,,,2018-01-18,2018-01-20,January  ,January  ,Thursday ,Saturday ,2,Winter,1
Romanico Palace Hotel & Spa,,,,2018-02-25,2018-03-02,February ,March    ,Sunday   ,Friday   ,5,Winter,1
Parkhotel Residence,,,,2018-04-13,2018-04-15,April    ,April    ,Friday   ,Sunday   ,2,Spring,1
Casa Burano,,,,2017-12-27,2017-12-28,December ,December ,Wednesday,Thursday ,1,Winter,1
Impuls Hotel Tirol,,,,2017-12-29,2018-01-02,December ,January  ,Friday   ,Tuesday  ,4,Winter,1
Impuls Hotel Tirol,,,,2017-12-28,2018-01-01,December ,January  ,Thursday ,Monday   ,4,Winter,1
Impuls Hotel Tirol,,,,2017-12-28,2017-12-30,December ,December ,Thursday ,Saturday ,2,Winter,1
Ellington Hotel Berlin,,,,2018-02-14,2018-02-17,February ,February ,Wednesday,Saturday ,3,Winter,1
Impuls Hotel Tirol,,,,2017-12-26,2017-12-30,December ,December ,Tuesday  ,Saturday ,4,Winter,1
Impuls Hotel Tirol,,,,2017-12-26,2017-12-29,December ,December ,Tuesday  ,Friday   ,3,Winter,1
"Unforgettable Malaysia city, nature & beach holiday",,,,2018-03-20,2018-03-31,March    ,March    ,Tuesday  ,Saturday ,11,Spring,1
Impuls Hotel Tirol,,,,2017-12-23,2017-12-28,December ,December ,Saturday ,Thursday ,5,Winter,1
Impuls Hotel Tirol,,,,2017-12-23,2017-12-26,December ,December ,Saturday ,Tuesday  ,3,Winter,1
Caro Hotel,,,,2018-02-27,2018-03-01,February ,March    ,Tuesday  ,Thursday ,2,Winter,1
Adlon Kempinski Berlin,,,,2018-03-24,2018-03-25,March    ,March    ,Saturday ,Sunday   ,1,Spring,1
Il San Francesco Charming Hotel,,,,2018-03-24,2018-03-25,March    ,March    ,Saturday ,Sunday   ,1,Spring,1
Il Picciolo Etna Golf Resort & Spa,,,,2018-01-02,2018-01-03,January  ,January  ,Tuesday  ,Wednesday,1,Winter,1
Caro Hotel,,,,2018-01-20,2018-01-21,January  ,January  ,Saturday ,Sunday   ,1,Winter,1
Ultra-scenic Montenegro apartment holiday,"Idyllic Montenegro apartment holiday with stunning views, Lavender Bay Resort, Kotor - save 24%",1436,24,2018-06-24,2018-07-01,June     ,July     ,Sunday   ,Sunday   ,7,Summer,1
Ultra-scenic Montenegro apartment holiday,"Idyllic Montenegro apartment holiday with stunning views, Lavender Bay Resort, Kotor - save 24%",1436,24,2018-06-20,2018-06-27,June     ,June     ,Wednesday,Wednesday,7,Spring,1
Caro Hotel,,,,2017-12-24,2017-12-25,December ,December ,Sunday   ,Monday   ,1,Winter,1
Il Fortino Mini Suites,"Il Fortino Mini Suites, Liguria, Italy - save 58%",55,58,2018-04-27,2018-05-01,April    ,May      ,Friday   ,Tuesday  ,4,Spring,1
Il Fortino Mini Suites,"Il Fortino Mini Suites, Liguria, Italy - save 58%",55,58,2018-04-13,2018-04-14,April    ,April    ,Friday   ,Saturday ,1,Spring,1
Ultra-scenic Montenegro apartment holiday,"Idyllic Montenegro apartment holiday with stunning views, Lavender Bay Resort, Kotor - save 24%",1436,24,2018-05-06,2018-05-13,May      ,May      ,Sunday   ,Sunday   ,7,Spring,1
Ultra-scenic Madeira holiday at a hillside hotel,,,,2018-03-23,2018-03-30,March    ,March    ,Friday   ,Friday   ,7,Spring,1
Carlton Square Hotel,,,,2018-03-17,2018-03-20,March    ,March    ,Saturday ,Tuesday  ,3,Winter,1
Ultra-scenic Madeira holiday at a hillside hotel,,,,2018-02-25,2018-03-02,February ,March    ,Sunday   ,Friday   ,5,Winter,1
Ellenborough Park,,,,2018-03-25,2018-03-27,March    ,March    ,Sunday   ,Tuesday  ,2,Spring,1
Il Castelfalfi,,,,2018-10-12,2018-10-14,October  ,October  ,Friday   ,Sunday   ,2,Autumn,1
Carlton Square Hotel,,,,2018-03-03,2018-03-04,March    ,March    ,Saturday ,Sunday   ,1,Winter,1
Ultra-affordable Andorra ski holiday with a quirky hotel stay,"Ultra-affordable Andorra ski holiday with a quirky hotel stay, Mu Hotel, Pyrenees - save 34%",798,34,2018-03-03,2018-03-08,March    ,March    ,Saturday ,Thursday ,5,Winter,1
Adlon Kempinski Berlin,,,,2018-03-23,2018-03-26,March    ,March    ,Friday   ,Monday   ,3,Spring,1
Ultra-affordable Andorra ski holiday with a quirky hotel stay,"Ultra-affordable Andorra ski holiday with a quirky hotel stay, Mu Hotel, Pyrenees - save 34%",798,34,2018-02-17,2018-02-24,February ,February ,Saturday ,Saturday ,7,Winter,1
Carlton Square Hotel,,,,2018-01-19,2018-01-21,January  ,January  ,Friday   ,Sunday   ,2,Winter,1
Romanico Palace Hotel & Spa,,,,2018-02-15,2018-02-19,February ,February ,Thursday ,Monday   ,4,Winter,1
Ultra all-inclusive Corfu beachfront getaway,"Ultra all-inclusive Corfu beachfront getaway, Grecotel Daphnila Bay Thalasso, Greek Islands - save 32%",898,32,2018-05-30,2018-06-06,May      ,June     ,Wednesday,Wednesday,7,Spring,1
Ultra all-inclusive Corfu beachfront getaway,"Ultra all-inclusive Corfu beachfront getaway, Grecotel Daphnila Bay Thalasso, Greek Islands - save 32%",898,32,2018-05-16,2018-05-23,May      ,May      ,Wednesday,Wednesday,7,Spring,1
Carlton Square Hotel,,,,2018-01-03,2018-01-05,January  ,January  ,Wednesday,Friday   ,2,Winter,1
Romanico Palace Hotel & Spa,,,,2018-02-22,2018-02-24,February ,February ,Thursday ,Saturday ,2,Winter,1
Romantik Hotel GMACHL,,,,2018-04-27,2018-04-29,April    ,April    ,Friday   ,Sunday   ,2,Spring,1
Arbor Hyde Park,"Arbor Hyde Park, Hyde Park, London - save 63%",99,63,2018-04-22,2018-04-24,April    ,April    ,Sunday   ,Tuesday  ,2,Spring,1
Ellenborough Park,,,,2018-01-25,2018-01-26,January  ,January  ,Thursday ,Friday   ,1,Winter,1
Ulfsunda Slott,,,,2018-02-10,2018-02-11,February ,February ,Saturday ,Sunday   ,1,Winter,1
Ellenborough Park,,,,2018-01-07,2018-01-08,January  ,January  ,Sunday   ,Monday   ,1,Winter,1
URH Palacio de Oriol,,,,2018-02-23,2018-02-25,February ,February ,Friday   ,Sunday   ,2,Winter,1
Romanico Palace Hotel & Spa,,,,2018-04-26,2018-04-28,April    ,April    ,Thursday ,Saturday ,2,Spring,1
Il Boscareto Resort & Spa,,,,2018-05-29,2018-05-30,May      ,May      ,Tuesday  ,Wednesday,1,Spring,1
Elizabeth Suites Prague,"Elizabeth Suites Prague, Prague, Czech Republic - save 68%",45,68,2018-04-02,2018-04-06,April    ,April    ,Monday   ,Friday   ,4,Spring,1
2018-02-19\DACH-DOMHOT\The Dude Berlin-Mitte\GERMANY\Berlin,,,,2018-05-09,2018-05-12,May      ,May      ,Wednesday,Saturday ,3,Spring,1
Radisson Blu 1835,,,,2018-02-11,2018-02-17,February ,February ,Sunday   ,Saturday ,6,Winter,1
Il Boscareto Resort & Spa,,,,2018-05-12,2018-05-13,May      ,May      ,Saturday ,Sunday   ,1,Spring,1
Il Boscareto Resort & Spa,,,,2018-05-11,2018-05-13,May      ,May      ,Friday   ,Sunday   ,2,Spring,1
Il Boscareto Resort & Spa,,,,2018-05-09,2018-05-11,May      ,May      ,Wednesday,Friday   ,2,Spring,1
Carlton Hotel Oasis,,,,2018-07-05,2018-07-08,July     ,July     ,Thursday ,Sunday   ,3,Summer,1
Il Boscareto Resort & Spa,,,,2018-04-30,2018-05-01,April    ,May      ,Monday   ,Tuesday  ,1,Spring,1
Il Boscareto Resort & Spa,,,,2018-04-29,2018-05-02,April    ,May      ,Sunday   ,Wednesday,3,Spring,1
Il Boscareto Resort & Spa,,,,2018-04-29,2018-04-30,April    ,April    ,Sunday   ,Monday   ,1,Spring,1
